"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103"
-1.34022497169493,0.365149843518203,-0.424381850100189,-1.53670032571265,-1.50957233626635,-0.239875886464428,0.971471314883215,1.19447497134955,0.883493338860291,2.34562128178315,1.34691559656248,1.58460243200905,1.56087178722528,0.531744975162687,1.01453589529446,0.764398579935363,-0.584820216191663,-0.683850506027281,-1.38565809995826,1.18392142033769,0.818761477149199,-0.373136528141955,-1.11101143703029,-0.746435501988363,-0.669701985198106,0.411841057011848,0.431111698997297,1.04490903612687,1.26738405981436,1.11286932542554,0.72752513162982,1.18052072672955,1.28247429755865,0.606092192737385,0.304702276827,1.81407639035176,1.87464681867906,1.67144510527265,1.91242504154913,1.31978105688791,1.12187197846099,0.0525791526334785,1.17475110088438,0.876709031311105,-0.0433218603810712,-1.74603304317868,-1.48964527575951,-1.28117019863331,0.782816420698492,2.21288243989673,0.791252559099085,0.0499803096004592,-2.24214922410748,-1.31935317255882,-0.586558391528073,-1.2278043620063,-0.845200431947646,-0.7281796013881,-0.0583808331133047,-1.36622872839028,0.648261255053386,1.1333498791639,1.67727547427302,2.67023488270102,-0.231901690981671,1.2032729379003,0.366768918451417,-1.69616910199902,-0.538207337813432,-0.0191377443924595,-0.0744616006767662,-1.79697135948887,-1.57999608805116,0.626662968814571,0.0660187796471449,-0.172419309213287,0.648876757351589,0.864382410225637,0.102441217513765,0.337696617793947,1.57675837085776,0.776250613752786,-0.512169167657304,-0.713619485767324,0.834453272373492,0.248277599097999,1.01717858486106,0.0238558804943327,-0.388798672636128,0.51627946476637,1.35304648465862,0.736288352809013,-0.729475512718447,-0.387529866513208,0.243760612891492,-0.262303995435886,-0.0644762453458267,0.24455576787407,-1.48551683366658,-1.22352416366186,0,1,0.21129779163748
0.495497225566398,-1.03194170070514,0.0618338380574783,0.433499455459246,-0.265185569097535,1.51091427219752,0.225526828428938,1.5788641958396,1.72144560822525,1.05338974397625,-0.677695172253169,-1.63714556785651,-1.47493400563794,-0.14956338722617,-0.292684307826441,-0.335683050194315,-1.46231944106761,-0.750517945185029,-0.918181154734533,1.23811492230547,1.98740001369285,1.97530106698812,0.31679929084301,-0.433878657014809,-1.33702343990391,-1.17207609579287,-0.700231837799863,-0.303915014763372,0.401570990521829,0.389144975831664,0.64197117039107,0.0446884263780944,0.377431865912694,-0.183903651798645,-0.383140616049448,-0.55318305391853,-1.20317087721127,-0.16495487760782,-0.0288021259673947,-0.474209026166731,0.652766102761057,-0.173614310189513,0.289419392809994,-0.430870760844984,0.128979071670999,1.02212970567211,-0.260997034044641,-0.2620232822628,-2.43055583628219,0.590684431726553,2.97163878120655,2.01995465358033,0.427719419851684,-0.0595981816812554,0.71588772112283,-0.195506371645247,0.129665639565027,-0.75453786814033,0.00622427154100843,-0.161803305073506,-1.1746335413024,-1.35164267401922,-1.09237184309506,-0.513908991689334,-1.90672645342595,-1.58430006965277,-0.348766451294759,-1.36016630409095,-1.61757339904236,-0.334370796596227,-0.69991495738786,0.15928288526604,0.639573155659484,0.361130909784243,0.208232968968063,0.00204339185382011,-0.0432706987405563,0.0645752923263087,-1.74439900221636,-0.609284613185857,-1.01675238053423,-1.29671067571197,0.156354854280877,-0.163960031642466,-1.27071001132226,-0.108919570021795,-1.27339675730867,-0.284369502979959,-0.0567358314011349,-0.553886550661768,-1.30160703141872,-0.907468806587789,-0.626973939917941,-1.38731972084045,-0.828898729154308,-1.71460772487896,-0.508733509120933,0.644193901128657,1.66375499706196,1.02461247919846,0,1,0.420260266773403
-0.85927762295659,-2.38366162515891,-2.91439414237069,-0.962013460459754,0.227832361018694,-0.823532177991849,0.372321661566119,2.37192748106059,0.290635613113834,1.03306969215298,0.16158578003999,0.637385655125176,0.7994688080594,0.658398749344753,0.207504349223544,-0.678949054304418,0.428120960662096,0.0620510349150872,1.11309088113841,-0.723595027952196,0.207369361363814,0.318039533534366,-0.169120847155721,-0.390958992728007,-0.448573067793988,0.32675674223961,-0.321329316305031,0.6202291084294,-0.176659710358811,0.331451662874554,0.190286004989686,1.65931604919267,0.836556695213294,0.492950480708038,1.04095640036811,-0.355641092324627,-0.673926043437616,-0.170091711452525,0.214960205806243,0.11153095252384,-0.146692806227725,-0.607419306738945,-0.136589059936127,-1.44560287813754,-0.887956290595229,0.405347023447185,-0.342767074856719,1.00237646876044,-0.829276242503693,0.280281761356222,-0.813564289652107,-0.0940392312831583,0.482054352387907,0.484859483922239,0.982270213861901,0.277783739505969,1.1094211087718,1.24935359330105,0.430828307851227,0.340265701800079,-0.717258094102218,-2.48289017349247,-0.163908903428379,-0.461897914480737,-1.55280217749154,-0.419569088022254,-0.864100004693055,-1.51206862906943,0.0954960196590846,-0.649008687194825,-0.546093586933506,-0.266324289738012,-0.580158310531299,-0.634275416612081,-1.07088748054138,-0.0724822939380676,0.286267440719735,-1.62129213665517,-1.82110441463297,-0.191958860479066,-2.23785453543402,-0.237774723035616,-1.67256584584906,-0.256845097764585,-0.74926879888657,-2.81530502079318,-0.8710526263857,-0.912510917579301,0.931382937861923,0.329809122509588,0.609574074679473,-1.56179069739709,-0.56823619786549,0.0248354803381511,-2.15620960203026,0.0912745767601008,0.82766606898949,1.71975610160858,0.0797788583321164,-0.556435918907828,0,1,0.542346979118884
-0.37875849477432,-1.04202341091291,-0.791040558241674,-1.36245624419333,-0.370064971554306,-0.63695954414536,0.76863997557811,0.481786057994969,0.0991775916068828,-0.526086763654964,-0.844929907441141,-0.655819942279082,-0.225783828093423,-0.116747073245725,0.435284220170075,0.468598016155732,-0.0645147788410746,0.0263669488893297,0.741790088839814,-0.0912917556354478,1.1869941162019,1.73586504998839,0.500868705365099,-0.04393547796252,-1.01451616778441,-0.382987520532674,-1.9089717056329,-0.820099275225868,-2.05726353387642,-1.85377001884268,0.024405813637443,0.436640971936817,2.46102379170251,0.90472765620504,0.7205296492586,1.1410586372501,0.787657664448549,1.45366766043474,1.07803019931117,0.271147733200463,0.302964482568068,0.184792039270172,-0.976536827352004,-0.0596372526531049,1.28172622864151,0.0825042072127482,0.433707352811045,1.66447682816303,1.84361682003086,2.64981762980007,2.33370825704454,1.25929885249418,-0.734373718585597,-0.0404880884784399,0.874955693799224,0.0586475846927357,-1.70038715025038,-0.486510476498198,-0.3501234252616,0.898828786607191,0.128783415926709,1.34920706988121,0.426247167442405,0.473789070956053,-0.855091938619505,1.12765170077649,0.948278885201616,-0.298777048381081,-0.527199250278488,-0.921046070024128,-1.82697885401645,-1.58372596304651,-0.161752542024748,-0.226801939395037,0.902517162068289,0.23009445047989,-1.34688535328127,-0.658934702247544,-0.31310655529991,-1.10296994695175,0.254223448325107,-1.255178738431,-1.26692112202922,-0.357981971297721,-0.31895448315298,0.022638961298968,-0.148029292502545,-0.935808288531574,0.355044620915197,0.766840669729703,-0.107989718158212,0.401843620285732,-0.899792055613165,1.12325431539614,1.74192702636249,-0.178331948995998,0.698907868739259,-0.100252912589501,0.668446257518022,0.733290384082078,1,1,0.483561305701733
-1.10711035077827,-1.20672643195078,-0.774155319567783,-2.33378992290853,-2.17271495469948,-1.71468311673876,-0.295077969580178,-2.23730501356116,-0.0789786886645794,0.921093208308009,0.979609882966115,-0.165933313105695,-1.25473243151532,-1.24463109958417,-1.98717960229745,-1.54317868271973,0.136895444917008,1.47200680734293,1.3383835124398,1.43682435121428,0.0499945183659288,-0.11290661002766,-0.764282598492257,-1.05650683599678,-0.335606677298648,0.702513815268599,1.0295220909604,-0.231352737815186,0.565766857444426,0.51170661795247,0.799071187705957,0.9499082315913,0.618319458938747,1.77973628810288,0.214067056118387,0.476894977042094,0.193152530373365,0.000800705064848987,-1.45119947593671,0.577053984110691,0.75790546462641,2.26878772039461,0.986682022049819,0.438087862887501,0.154702632950698,-0.381156104766523,0.547352868729106,0.2875018673432,-0.0196473057350537,-0.0588384938315515,-1.57548424556312,0.71474407217094,-0.164072319334939,0.922496985394127,-0.951207651420564,-2.08230327783429,-1.01672807714944,-1.12638517716784,-0.0814696123564247,0.457319856319458,-0.174554148198715,1.09801497137285,0.80766636505221,0.58595606757226,1.25278165548163,0.798242764231608,0.307348104560844,-1.05859635798164,-1.0074493843507,0.324723110178132,-1.04847206758079,-0.651150740742077,-2.43116018262056,-1.49201803480454,-1.53491784521408,-2.04759765468002,-1.61488032713986,-1.06750527474394,-1.77359821028817,-1.51860393303253,-0.445854590710865,0.353327842452487,-0.184515564372918,0.685895632202102,-0.725853591325239,2.6352803333206,1.03312631649898,0.176295974229775,0.612409645389909,-0.245013613005578,-0.413548246818001,-1.70695050366475,-1.40982602144266,-1.16443171109348,-0.998733788637203,0.864517916153827,0.297114467223551,1.29859819422993,1.9825683562165,0.213872560465541,1,1,0.787578857503831
0.1076848839306,-1.07151321905721,-1.2838215515609,-2.47539625690259,-0.881786778054417,-0.807998002835623,-0.253399059386646,-0.0889013030302201,0.288663382153906,-0.843709003250908,-0.54506373485063,-0.423195418212428,1.70099447786197,1.82776025094388,1.57770371800382,0.936099296074393,-0.529248673316658,0.891814484230297,0.597799398842727,1.07796840467257,0.774649697790822,0.0288900712040914,0.363289258101599,-0.869706765180936,0.910819281133131,-0.264729630193575,0.746126359606757,1.0847014043032,0.452856875981719,0.306013252989078,-0.0298771505655373,0.218767716214525,0.394944649497359,0.206128542500932,0.356363853768279,0.189394821999669,0.755515375485113,0.52776716087684,0.182893289377482,0.0541584262034116,0.188437480884637,-0.227709220343416,-3.30545713214636,-1.52819667942668,-0.102103590034284,1.02535201666391,0.734753106955139,-0.695619281619087,-1.41180260563626,-1.40629878322138,0.526217586151534,0.127177344831168,-0.703963083078564,0.39188979041449,0.504626048650913,0.226767881608247,-0.488394500184822,-0.872792008563653,-2.0071716224514,-0.537773644039616,0.661556225822154,-0.773789973718631,0.000130850074067942,-1.1392007052431,-0.344823056982073,0.0601716347237728,0.453570126524457,-0.386834009113624,-0.396225355701786,1.81356804411199,1.73111833241971,1.21668798709633,0.970666953443807,1.29199030068264,2.32144092589325,0.766202369863886,-0.361865769763161,0.320334071253093,-0.707457340731642,1.28734687872473,-0.845737273055183,-1.21340539587839,-1.90979382348054,0.510245071265765,-1.24512629921197,-0.933272779862051,-1.50671627429026,0.0645899218358313,-0.293232666528436,0.80715304117285,-0.773446633855874,-0.0598911448824793,0.0783333662460709,-0.525760908676612,-0.949105209034453,-1.21140551867609,-1.24665548910514,-1.12944283094712,-0.343493839131195,0.604643566786139,1,1,0.746709891036153
1.18443036413548,0.783348063329064,0.448193435705166,-1.05433772585475,-0.365047661985969,0.983650424468976,-0.532979203456896,0.590315413524894,0.686563805781272,2.1291521831196,1.07080089136165,0.786544731073002,1.0073679815713,1.06384744671539,-0.181640762303454,0.0691915559549207,-1.07463230113886,1.12699029240162,1.58374687691817,0.788035291309387,0.591316860696532,0.645447239541337,-0.863072460240274,-0.0463129138779983,-0.397257199668992,-0.897687574882052,0.281736747997967,1.51721206711503,-0.0110532325757127,-0.216045438340774,2.33113611969883,2.71508809778833,1.84347016287775,0.84656867033784,-0.861019751415159,0.337042848246873,-0.716556346901527,-0.808921164451529,-0.0021337437393327,1.20633459955644,1.21013091739769,1.04486085362744,-0.698669609453669,0.269120961474212,-0.116995161834034,-0.474056372907201,0.591938743232797,0.919897339570642,1.15010384009986,-1.43130662495479,-0.264424068305753,0.16087862228057,0.570188695706535,1.07344998928134,0.320567002953737,-0.176808293455014,0.91675334298811,0.943307363386622,1.11169324494276,-0.847961966787403,0.37633022232386,-1.38324878082152,-0.982055190255491,1.39195147161926,0.704612283045016,-0.100785751091203,0.778183042505551,0.122850165037355,-0.0177754975795527,0.64313621452104,-0.6632610852844,-0.309434270719543,0.160732845760638,-0.115371815390421,0.28134185945217,0.685824795429589,0.37862931371886,0.193101542190555,-0.398870074296232,0.201569745138018,-0.522198203049434,-0.437560102830138,0.603997713871265,1.07765406061352,-0.121410091643008,-1.0025673757647,-0.805297019618276,-0.626210160238502,-0.239913275196758,0.0814039960022401,1.67782097136158,0.889796564644862,1.06067893902797,0.0914473405360332,-0.252628646512401,-1.36590075038661,-0.892584202453504,0.41718185350337,1.42559194577977,1.6323254585403,1,1,0.92145105805248
-1.6356542670633,-0.824032983602585,-1.6081361262071,-0.363633935655811,-0.179328678846164,0.856698494645804,1.15338339922565,2.07332805996358,1.35356700820991,1.67290624357092,-1.50207969444642,-1.05847631156299,-0.423022095661196,-0.78913067491905,0.187824762002656,0.0511881498476945,1.65516424667809,1.78615096209974,0.512702895874506,1.94867481839226,0.798855066177703,-1.19590051961575,0.57666496857539,0.69975954580868,1.73630107677722,0.71049438010851,1.09880741404421,0.203291068570859,0.565231996711122,-0.604716455233658,0.577825710408767,1.39639307408206,1.00207522337263,1.74565090403559,1.02574438373241,1.50150287114161,0.308083558169864,-0.452300933008058,-1.8606535958722,-0.696644236463454,1.16048860333677,1.56690326490016,0.409742288435438,0.305424379561041,-0.0683144443967693,-1.42907423562065,-1.00468559125215,0.280530711371077,-0.74353092468151,-2.13302671833125,-0.456602058911529,-2.33822672202294,-0.692892745248638,1.0341639842398,0.32752407051856,-0.169156941451382,-0.812116131615844,-0.859112640508241,0.138384299059953,0.7605367585013,-0.328520072844962,-0.806686167361321,-0.278598942738027,0.663110943813896,1.25714323586431,1.06424501078004,1.53947783768495,0.808129013373357,1.39815025535094,0.623028938066252,0.275729659913675,-0.56986992686434,-1.89804080564794,-1.3800890054675,-0.247022303223974,-1.68326128250687,-1.45955047499054,0.235602368784663,0.312382437662797,0.889916762942255,-0.209898604778041,0.520671619707287,-1.65365509028051,-1.15464380609327,-0.576496758929217,-1.84346501163555,-1.39199211953445,0.827539334828984,1.77319527343299,0.40570794744582,1.12988198384654,-0.0661328640721123,-0.430737176819134,0.674554638666397,0.437431511447118,-0.684091003373812,0.710447015946352,0.285586782129715,-0.961407461803627,0.562298733030762,1,1,0.560167736932635
-0.0298387129443753,1.47325415476809,1.15291553177115,1.48844628018192,-0.268329927564114,0.114224197781477,0.743510559881388,0.183356475604773,-0.502713527931615,1.7064611900221,0.764418840329322,0.57106933101704,-0.035444088496382,0.213065048266593,0.508370667343321,1.2000117897942,0.632645723501521,1.25494209894499,0.17553073447698,-1.31777505324845,-0.0880841281493594,-0.79355475911338,0.898458852502709,1.57495492302045,1.74409157205782,1.85852509641138,1.0262843519378,1.12927386504705,1.22991253288942,0.331513399796149,-1.20498605366108,-0.19872607065852,-1.27492123272223,-0.676451827844027,-1.27044304304777,0.758162178571374,-0.221551722990255,0.602803933690309,-0.143759351532201,-0.588938552079123,1.1233884544063,-0.41280677925212,-1.0791806863436,0.839776621624497,1.26751292921203,1.54410486711827,2.02470232561955,-0.497108827188789,-0.870190874444819,-0.666269212446799,-0.400722496628007,1.05965372062019,0.900783016216981,1.98878560959679,0.621341872489525,0.100617886678402,-0.572514734473107,0.333851922127152,-0.522720067865975,-0.497404703445135,0.386629070409316,0.785683106026027,0.775142478119838,-0.834208337637397,0.205593916669233,0.243491217007287,1.049626908831,0.862242722483454,1.00556347414381,1.75837715631755,-0.571727384375083,-0.00542124149499819,-1.67887588740379,0.248269235780079,-0.608967099792397,-0.0145859637259314,0.755022539351727,1.03664133224731,0.670903211886152,0.306546705966826,1.36166817687529,1.46108011394514,1.82183082165712,-0.586873430663909,-0.121438799520224,0.131097780961433,0.248710138881886,0.744411798388635,0.667020166519893,-0.738763778132341,-0.760879960586198,0.453331097006348,0.662478431845717,0.367722644229702,-0.255208311597648,-0.915106297595052,0.167910676740047,-0.0645359720812081,0.397214732406071,1.17389101733611,1,1,0.916190596669912
0.0731424681025099,-0.692567610614664,-0.52111245586062,-1.26387525615363,-0.398492335700052,-1.4679382504614,-0.210294094057022,-1.47217416782748,-1.1172593316404,0.162823638514899,-0.342692122294909,-0.721083062574553,-0.122712078484323,1.09404721163006,2.39361501468264,1.75999776878952,-0.531090422028758,0.169334069392414,1.10546597458173,0.518673198894505,1.99920393242193,0.986746371059157,0.639282954179913,-0.521607937050011,0.494233350032164,0.326895357654126,-0.0733529968413562,-1.03415579889986,-1.23784591238952,-1.52624239836938,-0.103954542677507,-1.10115194426195,-2.26600712503951,-2.5622593725992,-0.511781465115305,-0.893955110794486,0.337369156602231,0.0280097436112254,1.02379450335277,-0.115444235364551,-1.29184558659171,-0.740006127612253,0.320253401127968,0.824553933693247,0.360544201308961,-0.600532568585915,-0.430917870842204,0.943882244663655,-0.601354281768427,0.0858649181896917,-0.401509924901175,-0.366957959214677,-0.326433757054337,0.916181168335424,1.02542239400449,0.504662867872247,0.270560284259486,1.13865827475891,-0.200060417830175,-0.2861939681468,-1.52231566974878,0.298196277286192,0.15116712742948,-0.255322286841186,0.584486899089233,-1.03171092872479,0.386585806043852,-0.0128843887767786,-0.748658622852855,-1.12778207603925,0.386707768674407,-0.685783728621565,0.678930304482508,1.04766976205534,1.73919686505843,0.739661068254051,-0.343548504619045,-0.161839141063955,0.0860956214071476,-0.431525619765682,-1.03011951729758,-1.82249698707639,0.404562714289992,0.233445635494269,0.975834252101383,0.386350264404317,-1.2386456630738,-0.78996751635793,-0.450563876762234,-0.0805445636476477,1.60656502918086,0.503824429593165,-0.284770549442413,-0.135821842225491,1.0001833895177,1.05323585599586,1.28547299017817,1.08689476510793,-0.218661492195664,1.8284078439687,0,1,0.602463222667575
